"","match_id","player","pts","ptsWon","aces","ptsWonLte3Shots","wide","body","t","snvPts","snvPtsWon","nonSnvPts","nonSnvPtsWon"
"4688","20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev",2,54,41,8,22,25,4,25,5,5,48,36
"4689","20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner",1,47,23,4,17,17,9,21,0,0,0,0
"4690","20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner",2,69,44,5,25,27,25,17,0,0,0,0
"4691","20030122-M-Australian_Open-QF-Andy_Roddick-Younes_El_Aynaoui",1,231,175,28,98,99,23,109,35,29,194,146
"4692","20030122-M-Australian_Open-QF-Andy_Roddick-Younes_El_Aynaoui",2,253,178,25,93,116,44,93,3,3,242,175
"4693","19730909-M-US_Open-F-Jan_Kodes-John_Newcombe",1,66,38,2,20,22,12,32,63,35,3,3
"4694","19730909-M-US_Open-F-Jan_Kodes-John_Newcombe",2,54,40,6,31,17,19,18,44,32,8,8
"4695","20040124-M-Australian_Open-R16-Andy_Roddick-Sjeng_Schalken",1,64,47,11,29,24,10,30,0,0,0,0
"4696","20040124-M-Australian_Open-R16-Andy_Roddick-Sjeng_Schalken",2,51,22,0,9,30,9,12,2,0,46,22
"4697","19810605-M-Roland_Garros-SF-Victor_Pecci-Bjorn_Borg",1,96,51,1,16,55,21,20,43,25,46,26
"4698","19810605-M-Roland_Garros-SF-Victor_Pecci-Bjorn_Borg",2,104,64,1,11,43,36,25,0,0,0,0
"4699","20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot",1,63,39,4,18,20,21,21,4,4,58,35
"4700","20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot",2,60,47,1,21,21,23,16,1,1,59,46
"4701","20050830-M-US_Open-R128-Novak_Djokovic-Gael_Monfils",1,179,110,3,43,71,37,71,1,1,173,109
"4702","20050830-M-US_Open-R128-Novak_Djokovic-Gael_Monfils",2,147,106,22,65,54,42,51,0,0,0,0
"4703","20040128-M-Australian_Open-QF-Roger_Federer-David_Nalbandian",1,127,85,20,58,68,10,49,7,5,117,80
"4704","20040128-M-Australian_Open-QF-Roger_Federer-David_Nalbandian",2,117,77,5,21,52,20,45,5,4,110,73
"4705","20020425-M-Barcelona-R32-David_Nalbandian-Lleyton_Hewitt",1,56,30,2,13,33,3,20,0,0,0,0
"4706","20020425-M-Barcelona-R32-David_Nalbandian-Lleyton_Hewitt",2,45,32,1,7,23,9,13,0,0,0,0
"4707","20210819-M-Cincinnati_Masters-R16-Casper_Ruud-Diego_Schwartzman",1,49,40,5,25,21,10,18,0,0,0,0
"4708","20210819-M-Cincinnati_Masters-R16-Casper_Ruud-Diego_Schwartzman",2,53,34,0,15,24,11,18,2,2,50,32
"4709","20211102-M-Paris_Masters-R32-Casper_Ruud-Alexander_Bublik",1,51,32,2,15,13,15,23,1,1,48,31
"4710","20211102-M-Paris_Masters-R32-Casper_Ruud-Alexander_Bublik",2,69,30,7,18,16,18,35,14,6,45,24
"4711","20210812-M-Canada_Masters-R16-Casper_Ruud-Dusan_Lajovic",1,54,40,5,21,17,18,19,0,0,0,0
"4712","20210812-M-Canada_Masters-R16-Casper_Ruud-Dusan_Lajovic",2,45,26,2,13,18,12,15,3,2,40,24
"4713","20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud",1,53,41,10,30,23,9,21,6,4,47,37
"4714","20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud",2,69,38,9,22,26,10,33,1,0,64,38
"4715","20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev",1,62,37,0,22,26,6,30,5,4,54,33
"4716","20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev",2,47,37,3,14,18,8,21,1,1,44,36
"4717","20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev",1,116,70,13,40,41,20,55,2,2,110,68
"4718","20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev",2,92,64,12,41,33,18,41,0,0,0,0
"4719","20211029-M-Vienna-QF-Casper_Ruud-Jannik_Sinner",1,64,33,2,16,26,16,22,2,2,60,31
"4720","20211029-M-Vienna-QF-Casper_Ruud-Jannik_Sinner",2,62,40,10,21,23,19,20,0,0,0,0
"4721","20210807-M-Washington-SF-Jenson_Brooksby-Jannik_Sinner",1,59,34,0,11,23,24,12,0,0,0,0
"4722","20210807-M-Washington-SF-Jenson_Brooksby-Jannik_Sinner",2,57,44,6,24,19,28,10,0,0,0,0
"4723","20210806-M-Washington-QF-Steve_Johnson-Jannik_Sinner",1,53,30,2,21,25,11,17,0,0,0,0
"4724","20210806-M-Washington-QF-Steve_Johnson-Jannik_Sinner",2,51,39,7,25,13,20,17,0,0,0,0
"4725","20210805-M-Washington-R16-Sebastian_Korda-Jannik_Sinner",1,79,47,3,25,41,7,31,3,3,71,44
"4726","20210805-M-Washington-R16-Sebastian_Korda-Jannik_Sinner",2,83,53,3,28,30,40,13,0,0,0,0
"4727","20210804-M-Washington-R32-Jannik_Sinner-Emil_Ruusuvuori",1,49,37,3,16,13,29,7,0,0,0,0
"4728","20210804-M-Washington-R32-Jannik_Sinner-Emil_Ruusuvuori",2,59,33,2,17,16,33,10,1,1,52,32
"4729","20210817-M-Cincinnati_Masters-R64-Marin_Cilic-Aslan_Karatsev",1,61,44,8,32,21,11,29,0,0,0,0
"4730","20210817-M-Cincinnati_Masters-R64-Marin_Cilic-Aslan_Karatsev",2,83,48,6,28,29,24,30,0,0,0,0
"4731","20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev",1,48,34,14,26,23,7,18,3,3,45,31
"4732","20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev",2,52,26,6,19,17,8,27,2,1,49,25
"4733","20211114-M-Tour_Finals-RR-Matteo_Berrettini-Alexander_Zverev",1,68,41,5,27,23,23,22,1,1,67,40
"4734","20211114-M-Tour_Finals-RR-Matteo_Berrettini-Alexander_Zverev",2,54,38,10,28,24,5,25,0,0,0,0
"4735","20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp",1,71,45,1,17,32,18,19,6,6,61,39
"4736","20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp",2,54,27,3,13,21,5,27,0,0,0,0
"4737","20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt",1,138,91,16,48,77,16,45,8,6,128,85
"4738","20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt",2,149,91,13,39,85,16,48,1,0,142,91
"4739","20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp",1,101,68,3,31,41,11,49,1,1,100,67
"4740","20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp",2,77,60,12,43,22,19,36,1,1,75,59
"4741","20210602-M-Roland_Garros-R64-Reilly_Opelka-Jaume_Munar",1,128,84,17,61,54,28,46,26,19,100,65
"4742","20210602-M-Roland_Garros-R64-Reilly_Opelka-Jaume_Munar",2,98,66,1,35,41,42,15,0,0,0,0
"4743","20210604-M-Roland_Garros-R32-Casper_Ruud-Alejandro_Davidovich_Fokina",1,165,101,6,47,80,26,58,0,0,0,0
"4744","20210604-M-Roland_Garros-R32-Casper_Ruud-Alejandro_Davidovich_Fokina",2,196,109,2,56,65,87,42,6,1,186,108
"4745","20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp",1,89,63,5,28,46,9,34,0,0,0,0
"4746","20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp",2,124,70,4,36,56,26,42,3,2,119,68
"4747","20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille",1,60,44,7,25,28,18,14,5,4,53,40
"4748","20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille",2,76,45,7,22,27,19,29,8,6,64,39
"4749","20220109-M-Melbourne-F-Maxime_Cressy-Rafael_Nadal",1,71,44,8,32,41,9,21,64,41,4,3
"4750","20220109-M-Melbourne-F-Maxime_Cressy-Rafael_Nadal",2,63,47,9,29,22,17,24,1,1,58,46
"4751","20220113-M-Adelaide-QF-Aleksandar_Vukic-Thanasi_Kokkinakis",1,99,61,10,33,31,31,37,0,0,0,0
"4752","20220113-M-Adelaide-QF-Aleksandar_Vukic-Thanasi_Kokkinakis",2,85,66,17,50,21,25,39,0,0,0,0
"4753","20211109-M-NextGen_Finals-RR-Hugo_Gaston-Sebastian_Korda",1,100,56,1,29,47,19,33,10,7,88,49
"4754","20211109-M-NextGen_Finals-RR-Hugo_Gaston-Sebastian_Korda",2,92,60,10,35,39,22,31,0,0,0,0
"4755","20210605-M-Roland_Garros-R32-Marco_Cecchinato-Lorenzo_Musetti",1,133,85,1,30,65,9,59,8,8,121,77
"4756","20210605-M-Roland_Garros-R32-Marco_Cecchinato-Lorenzo_Musetti",2,143,91,2,43,85,17,41,18,11,122,80
"4757","20220115-M-Sydney-F-Andy_Murray-Aslan_Karatsev",1,55,32,5,21,18,15,22,0,0,0,0
"4758","20220115-M-Sydney-F-Andy_Murray-Aslan_Karatsev",2,55,42,4,17,16,26,13,0,0,0,0
"4759","20220115-M-Adelaide-F-Arthur_Rinderknech-Thanasi_Kokkinakis",1,104,74,15,52,37,24,43,2,1,102,73
"4760","20220115-M-Adelaide-F-Arthur_Rinderknech-Thanasi_Kokkinakis",2,92,75,18,47,35,24,33,0,0,0,0
"4761","20220110-M-Australian_Open-Q1-Robin_Haase-Andrej_Martin",1,85,55,4,29,34,18,33,0,0,0,0
"4762","20220110-M-Australian_Open-Q1-Robin_Haase-Andrej_Martin",2,98,49,3,26,38,17,43,7,6,87,43
"4763","20210607-M-Roland_Garros-R16-Rafael_Nadal-Jannik_Sinner",1,83,54,4,21,35,13,35,2,1,74,53
"4764","20210607-M-Roland_Garros-R16-Rafael_Nadal-Jannik_Sinner",2,76,31,0,8,35,20,21,0,0,0,0
"4765","20210811-M-Canada_Masters-R32-Nikoloz_Basilashvili-Alex_De_Minaur",1,49,33,6,19,20,17,12,0,0,0,0
"4766","20210811-M-Canada_Masters-R32-Nikoloz_Basilashvili-Alex_De_Minaur",2,35,14,2,7,14,12,9,0,0,0,0
"4767","20210811-M-Canada_Masters-R32-Reilly_Opelka-Grigor_Dimitrov",1,56,42,12,33,20,12,24,12,9,43,33
"4768","20210811-M-Canada_Masters-R32-Reilly_Opelka-Grigor_Dimitrov",2,52,35,7,18,15,17,20,0,0,0,0
"4769","20210811-M-Canada_Masters-R32-Karen_Khachanov-Aslan_Karatsev",1,96,55,4,28,31,39,26,0,0,0,0
"4770","20210811-M-Canada_Masters-R32-Karen_Khachanov-Aslan_Karatsev",2,80,43,7,29,34,25,21,0,0,0,0
"4771","20220119-M-Australian_Open-R64-Gael_Monfils-Alexander_Bublik",1,73,53,11,32,28,10,35,3,1,69,52
"4772","20220119-M-Australian_Open-R64-Gael_Monfils-Alexander_Bublik",2,88,44,4,25,20,20,47,19,13,61,31
"4773","20220120-M-Australian_Open-R64-Steve_Johnson-Jannik_Sinner",1,84,48,5,30,34,22,28,0,0,0,0
"4774","20220120-M-Australian_Open-R64-Steve_Johnson-Jannik_Sinner",2,71,55,11,31,12,37,22,0,0,0,0
"4775","20200906-M-US_Open-R32-Marin_Cilic-Dominic_Thiem",1,98,61,5,35,49,9,40,3,2,92,59
"4776","20200906-M-US_Open-R32-Marin_Cilic-Dominic_Thiem",2,104,73,9,47,39,16,49,2,2,100,71
"4777","20220121-M-Australian_Open-R32-Carlos_Alcaraz-Matteo_Berrettini",1,155,107,12,56,73,37,45,3,3,144,104
"4778","20220121-M-Australian_Open-R32-Carlos_Alcaraz-Matteo_Berrettini",2,163,111,10,65,56,48,59,0,0,0,0
"4779","20220117-M-Australian_Open-R128-Tallon_Griekspoor-Fabio_Fognini",1,79,60,11,37,35,19,25,0,0,0,0
"4780","20220117-M-Australian_Open-R128-Tallon_Griekspoor-Fabio_Fognini",2,84,48,3,26,29,27,28,0,0,0,0
"4781","20220122-M-Australian_Open-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev",1,86,52,3,25,29,20,37,6,2,80,50
"4782","20220122-M-Australian_Open-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev",2,86,62,11,37,33,9,44,0,0,0,0
"4783","20220117-M-Australian_Open-R128-John_Millman-Feliciano_Lopez",1,121,80,6,37,46,30,45,0,0,0,0
"4784","20220117-M-Australian_Open-R128-John_Millman-Feliciano_Lopez",2,132,75,26,58,36,35,61,65,41,62,34
"4785","20220123-M-Australian_Open-R16-Gael_Monfils-Miomir_Kecmanovic",1,100,69,17,42,38,24,38,4,2,92,67
"4786","20220123-M-Australian_Open-R16-Gael_Monfils-Miomir_Kecmanovic",2,129,76,4,32,38,38,53,0,0,0,0
"4787","20220120-M-Australian_Open-R64-Nick_Kyrgios-Daniil_Medvedev",1,128,81,17,50,38,26,64,0,0,0,0
"4788","20220120-M-Australian_Open-R64-Nick_Kyrgios-Daniil_Medvedev",2,117,85,30,58,34,37,46,0,0,0,0
"4789","20220125-M-Australian_Open-QF-Gael_Monfils-Matteo_Berrettini",1,136,90,15,52,59,21,56,4,3,125,87
"4790","20220125-M-Australian_Open-QF-Gael_Monfils-Matteo_Berrettini",2,170,110,12,68,75,48,47,8,6,160,104
"4791","20220126-M-Australian_Open-QF-Stefanos_Tsitsipas-Jannik_Sinner",1,78,57,4,38,21,20,37,0,0,0,0
"4792","20220126-M-Australian_Open-QF-Stefanos_Tsitsipas-Jannik_Sinner",2,66,43,4,21,12,29,25,0,0,0,0
"4793","20220123-M-Australian_Open-R16-Stefanos_Tsitsipas-Taylor_Fritz",1,159,110,19,65,39,23,97,2,2,156,108
"4794","20220123-M-Australian_Open-R16-Stefanos_Tsitsipas-Taylor_Fritz",2,136,95,13,55,67,10,59,0,0,0,0
"4795","20211025-M-Vienna-R32-Carlos_Alcaraz-Daniel_Evans",1,57,35,3,15,19,16,22,6,5,50,30
"4796","20211025-M-Vienna-R32-Carlos_Alcaraz-Daniel_Evans",2,51,26,1,12,17,15,19,3,1,47,25
"4797","20220128-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev",1,120,79,5,41,36,24,60,0,0,0,0
"4798","20220128-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev",2,100,82,14,52,34,25,41,0,0,0,0
"4799","20220122-M-Australian_Open-R32-Marin_Cilic-Andrey_Rublev",1,113,81,24,48,45,29,39,3,2,107,79
"4800","20220122-M-Australian_Open-R32-Marin_Cilic-Andrey_Rublev",2,125,83,17,61,52,22,51,0,0,0,0
"4801","20220126-M-Australian_Open-QF-Daniil_Medvedev-Felix_Auger_Aliassime",1,196,130,15,65,83,25,87,3,3,184,127
"4802","20220126-M-Australian_Open-QF-Daniil_Medvedev-Felix_Auger_Aliassime",2,167,115,18,74,62,32,73,8,8,155,107
"4803","20220125-M-Australian_Open-QF-Rafael_Nadal-Denis_Shapovalov",1,146,100,10,63,60,26,60,10,8,125,92
"4804","20220125-M-Australian_Open-QF-Rafael_Nadal-Denis_Shapovalov",2,137,89,20,71,56,20,61,8,7,124,82
"4805","20220203-M-Montpellier-R16-Soon_Woo_Kwon-Richard_Gasquet",1,93,56,12,36,43,19,31,6,6,83,50
"4806","20220203-M-Montpellier-R16-Soon_Woo_Kwon-Richard_Gasquet",2,56,45,7,27,22,10,24,1,0,54,45
"4807","20220130-M-Australian_Open-F-Rafael_Nadal-Daniil_Medvedev",1,189,112,3,41,50,57,81,12,5,172,107
"4808","20220130-M-Australian_Open-F-Rafael_Nadal-Daniil_Medvedev",2,182,112,23,58,90,13,79,7,4,170,108
"4809","20220124-M-Australian_Open-R16-Maxime_Cressy-Daniil_Medvedev",1,165,109,18,75,95,15,55,147,109,0,0
"4810","20220124-M-Australian_Open-R16-Maxime_Cressy-Daniil_Medvedev",2,129,100,15,59,63,18,48,0,0,0,0
"4811","20220204-M-Cordoba-QF-Alejandro_Tabilo-Sebastian_Baez",1,68,43,1,20,28,34,6,0,0,0,0
"4812","20220204-M-Cordoba-QF-Alejandro_Tabilo-Sebastian_Baez",2,54,26,2,7,20,22,12,0,0,0,0
"4813","20220128-M-Australian_Open-SF-Rafael_Nadal-Matteo_Berrettini",1,102,71,5,30,45,15,42,3,3,97,68
"4814","20220128-M-Australian_Open-SF-Rafael_Nadal-Matteo_Berrettini",2,102,65,14,43,37,23,42,0,0,0,0
"4815","20220204-M-Montpellier-QF-Roberto_Bautista_Agut-Alexander_Bublik",1,106,71,3,31,40,18,45,0,0,0,0
"4816","20220204-M-Montpellier-QF-Roberto_Bautista_Agut-Alexander_Bublik",2,93,64,26,43,36,11,46,22,17,63,47
"4817","20210605-M-Roland_Garros-R32-Rafael_Nadal-Cameron_Norrie",1,76,53,3,26,31,17,28,0,0,0,0
"4818","20210605-M-Roland_Garros-R32-Rafael_Nadal-Cameron_Norrie",2,81,42,2,14,43,10,27,2,1,78,41
"4819","20220209-M-Buenos_Aires-R16-Sebastian_Baez-Lorenzo_Sonego",1,74,35,0,11,40,24,10,0,0,0,0
"4820","20220209-M-Buenos_Aires-R16-Sebastian_Baez-Lorenzo_Sonego",2,74,43,2,22,40,29,5,0,0,0,0
"4821","20220213-M-Rotterdam-F-Stefanos_Tsitsipas-Felix_Auger_Aliassime",1,55,31,1,14,12,20,23,1,0,50,31
"4822","20220213-M-Rotterdam-F-Stefanos_Tsitsipas-Felix_Auger_Aliassime",2,44,37,7,21,17,16,11,0,0,0,0
"4823","20220208-M-Rotterdam-R32-Aslan_Karatsev-Tallon_Griekspoor",1,99,61,4,42,35,38,26,0,0,0,0
"4824","20220208-M-Rotterdam-R32-Aslan_Karatsev-Tallon_Griekspoor",2,103,59,11,44,51,24,28,0,0,0,0
"4825","20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka",1,69,41,7,29,31,10,28,10,9,53,32
"4826","20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka",2,64,43,2,17,28,23,13,2,2,60,41
"4827","20220213-M-Dallas-F-Reilly_Opelka-Jenson_Brooksby",1,70,59,16,41,34,10,26,0,0,0,0
"4828","20220213-M-Dallas-F-Reilly_Opelka-Jenson_Brooksby",2,88,64,2,25,40,22,25,0,0,0,0
"4829","20220212-M-Rotterdam-SF-Felix_Auger_Aliassime-Andrey_Rublev",1,99,71,13,49,22,29,48,0,0,0,0
"4830","20220212-M-Rotterdam-SF-Felix_Auger_Aliassime-Andrey_Rublev",2,107,65,12,34,33,21,53,0,0,0,0
"4831","20220217-M-Doha-QF-Denis_Shapovalov-Arthur_Rinderknech",1,75,47,4,28,26,14,35,0,0,0,0
"4832","20220217-M-Doha-QF-Denis_Shapovalov-Arthur_Rinderknech",2,54,41,1,22,14,23,17,0,0,0,0
"4833","20170828-M-US_Open-R16-Dominic_Thiem-Juan_Martin_Del_Potro",1,144,88,5,38,45,37,62,0,0,0,0
"4834","20170828-M-US_Open-R16-Dominic_Thiem-Juan_Martin_Del_Potro",2,136,83,9,40,19,58,59,0,0,0,0
"4835","20220219-M-Rio_de_Janeiro-QF-Carlos_Alcaraz-Matteo_Berrettini",1,66,44,1,16,15,31,20,1,1,61,43
"4836","20220219-M-Rio_de_Janeiro-QF-Carlos_Alcaraz-Matteo_Berrettini",2,63,38,1,19,20,15,28,6,5,55,33
"4837","20220219-M-Rio_de_Janeiro-SF-Fabio_Fognini-Carlos_Alcaraz",1,68,37,1,22,16,25,27,1,1,65,36
"4838","20220219-M-Rio_de_Janeiro-SF-Fabio_Fognini-Carlos_Alcaraz",2,76,48,0,15,21,37,18,0,0,0,0
"4839","20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez",1,144,81,3,34,53,30,61,0,0,0,0
"4840","20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez",2,142,85,7,47,61,34,47,10,6,127,79
"4841","20220117-M-Australian_Open-R128-Aslan_Karatsev-Jaume_Munar",1,192,110,7,51,56,105,31,0,0,0,0
"4842","20220117-M-Australian_Open-R128-Aslan_Karatsev-Jaume_Munar",2,180,106,6,52,44,80,56,2,1,174,105
"4843","20220123-M-Australian_Open-R16-Pablo_Carreno_Busta-Matteo_Berrettini",1,115,74,2,32,37,27,51,1,1,112,73
"4844","20220123-M-Australian_Open-R16-Pablo_Carreno_Busta-Matteo_Berrettini",2,92,74,28,53,31,19,42,0,0,0,0
"4845","20220224-M-Acapulco-R16-Daniil_Medvedev-Pablo_Andujar",1,46,34,7,21,20,11,15,4,4,40,30
"4846","20220224-M-Acapulco-R16-Daniil_Medvedev-Pablo_Andujar",2,38,17,0,2,11,15,12,8,3,29,14
"4847","20220224-M-Acapulco-QF-Daniil_Medvedev-Yoshihito_Nishioka",1,48,27,12,17,23,10,15,3,0,43,27
"4848","20220224-M-Acapulco-QF-Daniil_Medvedev-Yoshihito_Nishioka",2,42,16,0,3,4,26,12,0,0,0,0
"4849","20220220-M-Forli_CH-F-Jack_Draper-Tim_Van_Rijthoven",1,48,35,10,21,19,7,22,0,0,0,0
"4850","20220220-M-Forli_CH-F-Jack_Draper-Tim_Van_Rijthoven",2,43,22,8,16,24,1,18,3,1,40,21
"4851","20220221-M-Acapulco-R32-Grigor_Dimitrov-Stefan_Kozlov",1,117,71,3,30,46,28,43,3,2,103,69
"4852","20220221-M-Acapulco-R32-Grigor_Dimitrov-Stefan_Kozlov",2,135,81,0,27,74,28,33,1,1,131,80
"4853","20220223-M-Acapulco-R32-Benoit_Paire-Daniil_Medvedev",1,77,38,4,20,40,27,10,30,19,44,19
"4854","20220223-M-Acapulco-R32-Benoit_Paire-Daniil_Medvedev",2,64,41,3,20,37,3,24,0,0,0,0
"4855","20220220-M-Rio_de_Janeiro-F-Diego_Schwartzman-Carlos_Alcaraz",1,49,22,0,6,27,5,17,0,0,0,0
"4856","20220220-M-Rio_de_Janeiro-F-Diego_Schwartzman-Carlos_Alcaraz",2,50,32,1,15,28,10,12,1,1,49,31
"4857","20220225-M-Acapulco-SF-Rafael_Nadal-Daniil_Medvedev",1,80,52,2,22,25,19,36,7,6,72,46
"4858","20220225-M-Acapulco-SF-Rafael_Nadal-Daniil_Medvedev",2,64,35,9,27,37,8,19,9,5,48,30
"4859","20220118-M-Australian_Open-R128-Alex_Molcan-Roman_Safiullin",1,149,103,4,46,49,45,55,0,0,0,0
"4860","20220118-M-Australian_Open-R128-Alex_Molcan-Roman_Safiullin",2,155,102,12,44,69,27,59,0,0,0,0
"4861","20220226-M-Dubai-F-Andrey_Rublev-Jiri_Vesely",1,58,42,13,28,24,6,28,0,0,0,0
"4862","20220226-M-Dubai-F-Andrey_Rublev-Jiri_Vesely",2,58,33,6,22,21,17,20,2,2,48,31
"4863","20190414-M-Taipei_CH-F-Sergiy_Stakhovsky-Dennis_Novak",1,50,29,9,23,19,15,16,28,19,19,10
"4864","20190414-M-Taipei_CH-F-Sergiy_Stakhovsky-Dennis_Novak",2,54,38,10,23,19,11,23,0,0,0,0
"4865","20190410-M-Taipei_CH-R32-Sergiy_Stakhovsky-Stephane_Robert",1,61,42,21,32,19,14,28,27,15,29,27
"4866","20190410-M-Taipei_CH-R32-Sergiy_Stakhovsky-Stephane_Robert",2,79,42,8,25,23,21,35,0,0,0,0
"4867","20220120-M-Australian_Open-R128-Christopher_Oconnell-Diego_Schwartzman",1,122,76,7,37,58,14,50,5,2,114,74
"4868","20220120-M-Australian_Open-R128-Christopher_Oconnell-Diego_Schwartzman",2,116,66,5,28,45,28,43,0,0,0,0
"4869","20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges",1,70,46,2,16,40,17,13,0,0,0,0
"4870","20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges",2,65,46,5,18,33,14,18,0,0,0,0
"4871","20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur",1,113,58,2,15,24,37,52,0,0,0,0
"4872","20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur",2,92,61,4,25,38,15,39,2,1,90,60
"4873","20220304-M-Davis_Cup_Qualifiers-RR-Alexis_Galarneau-Botic_Van_De_Zandschulp",1,86,45,3,13,36,21,29,1,1,81,44
"4874","20220304-M-Davis_Cup_Qualifiers-RR-Alexis_Galarneau-Botic_Van_De_Zandschulp",2,99,57,1,24,33,34,32,1,1,90,56
"4875","20220304-M-Davis_Cup_Qualifiers-RR-Tallon_Griekspoor-Steven_Diez",1,54,38,2,20,28,8,18,6,5,45,33
"4876","20220304-M-Davis_Cup_Qualifiers-RR-Tallon_Griekspoor-Steven_Diez",2,77,43,2,20,22,18,37,0,0,0,0
"4877","20220227-M-Santiago-F-Pedro_Martinez-Sebastian_Baez",1,98,58,1,23,31,34,33,6,5,84,53
"4878","20220227-M-Santiago-F-Pedro_Martinez-Sebastian_Baez",2,107,61,2,27,25,29,53,0,0,0,0
"4879","20220223-M-Santiago-R16-Sebastian_Baez-Juan_Ignacio_Londero",1,50,27,2,17,19,24,7,0,0,0,0
"4880","20220223-M-Santiago-R16-Sebastian_Baez-Juan_Ignacio_Londero",2,63,26,0,13,26,27,10,0,0,0,0
"4881","19730603-M-Roland_Garros-F-Nikola_Pilic-Ilie_Nastase",1,51,20,1,7,28,8,15,18,6,32,14
"4882","19730603-M-Roland_Garros-F-Nikola_Pilic-Ilie_Nastase",2,49,31,1,10,18,11,20,11,6,37,25
"4883","20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev",1,60,34,6,22,22,11,27,11,9,48,25
"4884","20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev",2,54,40,17,27,21,9,24,1,0,51,40
"4885","20190505-M-Madrid_Masters-R64-Nick_Kyrgios-Jan_Lennard_Struff",1,74,45,9,34,32,15,27,7,5,65,40
"4886","20190505-M-Madrid_Masters-R64-Nick_Kyrgios-Jan_Lennard_Struff",2,55,47,11,28,17,14,24,0,0,0,0
"4887","20190529-M-Roland_Garros-R64-Stan_Wawrinka-Cristian_Garin",1,77,53,7,28,46,6,25,0,0,0,0
"4888","20190529-M-Roland_Garros-R64-Stan_Wawrinka-Cristian_Garin",2,80,40,2,16,33,18,29,0,0,0,0
"4889","20211011-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Reilly_Opelka",1,48,40,4,21,15,18,15,0,0,0,0
"4890","20211011-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Reilly_Opelka",2,55,34,6,26,23,17,15,22,9,32,25
"4891","20211104-M-Paris_Masters-R16-Casper_Ruud-Marcos_Giron",1,45,34,5,19,16,6,23,0,0,0,0
"4892","20211104-M-Paris_Masters-R16-Casper_Ruud-Marcos_Giron",2,51,24,3,6,30,2,19,2,2,49,22
"4893","20210905-M-US_Open-R32-Reilly_Opelka-Nikoloz_Basilashvili",1,102,69,22,53,44,18,40,16,12,84,57
"4894","20210905-M-US_Open-R32-Reilly_Opelka-Nikoloz_Basilashvili",2,95,58,7,36,32,32,31,0,0,0,0
"4895","20210902-M-US_Open-R64-Reilly_Opelka-Lorenzo_Musetti",1,101,79,31,64,43,14,44,22,18,77,61
"4896","20210902-M-US_Open-R64-Reilly_Opelka-Lorenzo_Musetti",2,101,70,10,52,41,14,46,1,1,95,69
"4897","20220212-M-Dallas-SF-Jenson_Brooksby-Marcos_Giron",1,128,83,3,28,56,35,37,0,0,0,0
"4898","20220212-M-Dallas-SF-Jenson_Brooksby-Marcos_Giron",2,114,74,9,40,45,21,48,0,0,0,0
"4899","20220305-M-Davis_Cup_Qualifiers-RR-Robin_Haase-Steven_Diez",1,46,32,3,18,21,5,20,1,1,43,31
