"","match_id","date","player1","player2","tournament","court","surface"
"3153","19960423-M-Monte_Carlo_Masters-R64-Alex_Corretja-Stefan_Edberg",1996-04-23,"Alex Corretja","Stefan Edberg","Monte Carlo Masters","Centre","Clay"
"3154","19960421-M-Tokyo_Outdoor-F-Richey_Reneberg-Pete_Sampras",1996-04-21,"Richey Reneberg","Pete Sampras","Tokyo Outdoor","Centre","Hard"
"3155","19960327-M-Miami_Masters-R16-Arnaud_Boetsch-Stefan_Edberg",1996-03-27,"Arnaud Boetsch","Stefan Edberg","Miami Masters","Centre","Hard"
"3156","19960225-M-Memphis-F-Todd_Martin-Pete_Sampras",1996-02-25,"Todd Martin","Pete Sampras","Memphis","Centre","Hard"
"3157","19960218-M-San_Jose-F-Pete_Sampras-Andre_Agassi",1996-02-18,"Pete Sampras","Andre Agassi","San Jose","Centre","Hard"
"3158","19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker",1996-01-28,"Michael Chang","Boris Becker","Australian Open","Rod Laver Arena","Hard"
"3159","19960127-M-Australian_Open-SF-Michael_Chang-Andre_Agassi",1996-01-27,"Michael Chang","Andre Agassi","Australian Open","Rod Laver Arena","Hard"
"3160","19960126-M-Australian_Open-SF-Mark_Woodforde-Boris_Becker",1996-01-26,"Mark Woodforde","Boris Becker","Australian Open","Rod Laver Arena","Hard"
"3161","19960119-M-Australian_Open-R32-Mark_Philippoussis-Pete_Sampras",1996-01-19,"Mark Philippoussis","Pete Sampras","Australian Open","","Hard"
"3162","19960102-M-Doha-R32-Stefan_Edberg-Boris_Becker",1996-01-02,"Stefan Edberg","Boris Becker","Doha","Centre","Hard"
"3163","19951210-M-Grand_Slam_Cup-F-Todd_Martin-Goran_Ivanisevic",1995-12-10,"Todd Martin","Goran Ivanisevic","Grand Slam Cup","Centre","Hard"
"3164","19951119-M-Tour_Finals-F-Michael_Chang-Boris_Becker",1995-11-19,"Michael Chang","Boris Becker","Tour Finals","Centre","Carpet"
"3165","19951118-M-Tour_Finals-SF-Thomas_Enqvist-Boris_Becker",1995-11-18,"Thomas Enqvist","Boris Becker","Tour Finals","Centre","Hard"
"3166","19951118-M-Tour_Finals-SF-Pete_Sampras-Michael_Chang",1995-11-18,"Pete Sampras","Michael Chang","Tour Finals","Centre","Hard"
"3167","19951106-M-Stockholm_Masters-R16-Malivai_Washington-Stefan_Edberg",1995-11-06,"Malivai Washington","Stefan Edberg","Stockholm Masters","Centre","Hard"
"3168","19951105-M-Paris_Masters-F-Pete_Sampras-Boris_Becker",1995-11-05,"Pete Sampras","Boris Becker","Paris Masters","Centre","Carpet"
"3169","19951104-M-Paris_Masters-SF-Wayne_Ferreira-Boris_Becker",1995-11-04,"Wayne Ferreira","Boris Becker","Paris Masters","Centre","Hard"
"3170","19951104-M-Paris_Masters-SF-Jim_Courier-Pete_Sampras",1995-11-04,"Jim Courier","Pete Sampras","Paris Masters","Centre","Hard"
"3171","19951028-M-Essen_Masters-SF-Pete_Sampras-Thomas_Muster",1995-10-28,"Pete Sampras","Thomas Muster","Essen Masters","Centre","Hard"
"3172","19951028-M-Essen_Masters-SF-Malivai_Washington-Arnaud_Boetsch",1995-10-28,"Malivai Washington","Arnaud Boetsch","Essen Masters","Centre","Hard"
"3173","19951024-M-Essen_Masters-R32-Pete_Sampras-Stefan_Edberg",1995-10-24,"Pete Sampras","Stefan Edberg","Essen Masters","Centre","Hard"
"3174","19950929-M-Basel-QF-Stefan_Edberg-Boris_Becker",1995-09-29,"Stefan Edberg","Boris Becker","Basel","Centre","Hard"
"3175","19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi",1995-09-10,"Pete Sampras","Andre Agassi","US Open","Ashe","Hard"
"3176","19950909-M-US_Open-SF-Pete_Sampras-Jim_Courier",1995-09-09,"Pete Sampras","Jim Courier","US Open","Ashe","Hard"
"3177","19950909-M-US_Open-SF-Andre_Agassi-Boris_Becker",1995-09-09,"Andre Agassi","Boris Becker","US Open","Ashe","Hard"
"3178","19950902-M-US_Open-R32-Stefan_Edberg-Andre_Agassi",1995-09-02,"Stefan Edberg","Andre Agassi","US Open","Centre","Hard"
"3179","19950831-M-US_Open-R32-Stefan_Edberg-Daniel_Nestor",1995-08-31,"Stefan Edberg","Daniel Nestor","US Open","","Hard"
"3180","19950820-M-New_Haven-F-Richard_Krajicek-Andre_Agassi",1995-08-20,"Richard Krajicek","Andre Agassi","New Haven","Centre","Hard"
"3181","19950813-M-Cincinnati_Masters-F-Michael_Chang-Andre_Agassi",1995-08-13,"Michael Chang","Andre Agassi","Cincinnati Masters","Center","Hard"
"3182","19950812-M-Cincinnati_Masters-SF-Thomas_Enqvist-Andre_Agassi",1995-08-12,"Thomas Enqvist","Andre Agassi","Cincinnati Masters","Centre","Hard"
"3183","19950730-M-Canada_Masters-F-Pete_Sampras-Andre_Agassi",1995-07-30,"Pete Sampras","Andre Agassi","Canada Masters","Montreal","Hard"
"3184","19950729-M-Canada_Masters-SF-Thomas_Enqvist-Pete_Sampras",1995-07-29,"Thomas Enqvist","Pete Sampras","Canada Masters","Central","Hard"
"3185","19950729-M-Canada_Masters-SF-Mats_Wilander-Andre_Agassi",1995-07-29,"Mats Wilander","Andre Agassi","Canada Masters","Central","Hard"
"3186","19950723-M-Washington-F-Andre_Agassi-Stefan_Edberg",1995-07-23,"Andre Agassi","Stefan Edberg","Washington","Centre","Hard"
"3187","19950722-M-Washington-SF-Patrick_Rafter-Stefan_Edberg",1995-07-22,"Patrick Rafter","Stefan Edberg","Washington","Centre","Hard"
"3188","19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker",1995-07-09,"Pete Sampras","Boris Becker","Wimbledon","Centre","Grass"
"3189","19950708-M-Wimbledon-SF-Pete_Sampras-Goran_Ivanisevic",1995-07-08,"Pete Sampras","Goran Ivanisevic","Wimbledon","Centre","Grass"
"3190","19950707-M-Wimbledon-SF-Boris_Becker-Andre_Agassi",1995-07-07,"Boris Becker","Andre Agassi","Wimbledon","Court 1","Grass"
"3191","19950611-M-Roland_Garros-F-Michael_Chang-Thomas_Muster",1995-06-11,"Michael Chang","Thomas Muster","Roland Garros","Central","Clay"
"3192","19950610-M-Roland_Garros-SF-Yevgeny_Kafelnikov-Thomas_Muster",1995-06-10,"Yevgeny Kafelnikov","Thomas Muster","Roland Garros","Chatrier","Clay"
"3193","19950526-M-Dusseldorf-RR-Patrick_Rafter-Stefan_Edberg",1995-05-26,"Patrick Rafter","Stefan Edberg","Dusseldorf","Centre","Clay"
"3194","19950522-M-Rome_Masters-F-Sergi_Bruguera-Thomas_Muster",1995-05-22,"Sergi Bruguera","Thomas Muster","Rome Masters","Centrale","Clay"
"3195","19950517-M-Rome_Masters-R32-Marcelo_Rios-Stefan_Edberg",1995-05-17,"Marcelo Rios","Stefan Edberg","Rome Masters","Centre","Clay"
"3196","19950514-M-Hamburg_Masters-F-Andrei_Medvedev-Goran_Ivanisevic",1995-05-14,"Andrei Medvedev","Goran Ivanisevic","Hamburg Masters","Centre","Clay"
"3197","19950430-M-Monte_Carlo_Masters-F-Boris_Becker-Thomas_Muster",1995-04-30,"Boris Becker","Thomas Muster","Monte Carlo Masters","Central","Clay"
"3198","19950429-M-Monte_Carlo_Masters-SF-Thomas_Muster-Andrea_Gaudenzi",1995-04-29,"Thomas Muster","Andrea Gaudenzi","Monte Carlo Masters","Central","Clay"
"3199","19950405-M-Estoril-R16-Fabrice_Santoro-Alex_Corretja",1995-04-05,"Fabrice Santoro","Alex Corretja","Estoril","","Clay"
"3200","19950319-M-Miami_Masters-F-Pete_Sampras-Andre_Agassi",1995-03-19,"Pete Sampras","Andre Agassi","Miami Masters","Stadium","Hard"
"3201","19950312-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi",1995-03-12,"Pete Sampras","Andre Agassi","Indian Wells Masters","Stadium 1","Hard"
"3202","19950311-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",1995-03-11,"Pete Sampras","Stefan Edberg","Indian Wells Masters","Central","Hard"
"3203","19950310-M-Indian_Wells_Masters-QF-Thomas_Muster-Stefan_Edberg",1995-03-10,"Thomas Muster","Stefan Edberg","Indian Wells Masters","Centre","Hard"
"3204","19950213-M-Milan-F-Yevgeny_Kafelnikov-Boris_Becker",1995-02-13,"Yevgeny Kafelnikov","Boris Becker","Milan","Centre","Carpet"
"3205","19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi",1995-01-29,"Pete Sampras","Andre Agassi","Australian Open","Centre","Hard"
"3206","19950127-M-Australian_Open-SF-Michael_Chang-Pete_Sampras",1995-01-27,"Michael Chang","Pete Sampras","Australian Open","Rod Laver Arena","Hard"
"3207","19950127-M-Australian_Open-SF-Aaron_Krickstein-Andre_Agassi",1995-01-27,"Aaron Krickstein","Andre Agassi","Australian Open","Rod Laver Arena","Hard"
"3208","19950124-M-Australian_Open-QF-Jim_Courier-Pete_Sampras",1995-01-24,"Jim Courier","Pete Sampras","Australian Open","Centre","Hard"
"3209","19950122-M-Australian_Open-R16-Aaron_Krickstein-Stefan_Edberg",1995-01-22,"Aaron Krickstein","Stefan Edberg","Australian Open","Centre","Hard"
"3210","19950119-M-Australian_Open-R32-Hendrik_Dreekmann-Stefan_Edberg",1995-01-19,"Hendrik Dreekmann","Stefan Edberg","Australian Open","Centre","Hard"
"3211","19950116-M-Australian_Open-R128-Stefan_Edberg-Mark_Philippoussis",1995-01-16,"Stefan Edberg","Mark Philippoussis","Australian Open","Centre","Hard"
"3212","19950113-M-Kooyong_Classic-RR-Pete_Sampras-Stefan_Edberg",1995-01-13,"Pete Sampras","Stefan Edberg","Kooyong Classic","Central","Hard"
"3213","19941211-M-Grand_Slam_Cup-F-Pete_Sampras-Magnus_Larsson",1994-12-11,"Pete Sampras","Magnus Larsson","Grand Slam Cup","Centre","Hard"
"3214","19941120-M-Tour_Finals-F-Pete_Sampras-Boris_Becker",1994-11-20,"Pete Sampras","Boris Becker","Tour Finals","Centre","Carpet"
"3215","19941119-M-Tour_Finals-SF-Sergei_Bruguera-Boris_Becker",1994-11-19,"Sergei Bruguera","Boris Becker","Tour Finals","Centre","Hard"
"3216","19941119-M-Tour_Finals-SF-Pete_Sampras-Andre_Agassi",1994-11-19,"Pete Sampras","Andre Agassi","Tour Finals","","Hard"
"3217","19941117-M-Tour_Finals-RR-Stefan_Edberg-Goran_Ivanisevic",1994-11-17,"Stefan Edberg","Goran Ivanisevic","Tour Finals","Centre","Hard"
"3218","19941117-M-Tour_Finals-RR-Boris_Becker-Stefan_Edberg",1994-11-17,"Boris Becker","Stefan Edberg","Tour Finals","Centre","Hard"
"3219","19941116-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg",1994-11-16,"Pete Sampras","Stefan Edberg","Tour Finals","","Carpet"
"3220","19941116-M-Tour_Finals-RR-Michael_Chang-Andre_Agassi",1994-11-16,"Michael Chang","Andre Agassi","Tour Finals","","Hard"
"3221","19941106-M-Paris_Masters-F-Andre_Agassi-Marc_Rosset",1994-11-06,"Andre Agassi","Marc Rosset","Paris Masters","Centre","Carpet"
"3222","19941105-M-Paris_Masters-SF-Sergi_Bruguera-Andre_Agassi",1994-11-05,"Sergi Bruguera","Andre Agassi","Paris Masters","Centre","Hard"
"3223","19941030-M-Stockholm-F-Boris_Becker-Goran_Ivanisevic",1994-10-30,"Boris Becker","Goran Ivanisevic","Stockholm","Centre","Carpet"
"3224","19941029-M-Stockholm_Masters-SF-Yevgeny_Kafelnikov-Goran_Ivanisevic",1994-10-29,"Yevgeny Kafelnikov","Goran Ivanisevic","Stockholm Masters","Centre","Hard"
"3225","19941029-M-Stockholm_Masters-SF-Boris_Becker-Pete_Sampras",1994-10-29,"Boris Becker","Pete Sampras","Stockholm Masters","Centre","Hard"
"3226","19940911-M-US_Open-F-Michael_Stich-Andre_Agassi",1994-09-11,"Michael Stich","Andre Agassi","US Open","Ashe","Hard"
"3227","19940910-M-US_Open-SF-Todd_Martin-Andre_Agassi",1994-09-10,"Todd Martin","Andre Agassi","US Open","Ashe","Hard"
"3228","19940910-M-US_Open-SF-Michael_Stich-Karel_Novacek",1994-09-10,"Michael Stich","Karel Novacek","US Open","Ashe","Hard"
"3229","19940821-M-Indianapolis-F-Wayne_Ferreira-Olivier_Delaitre",1994-08-21,"Wayne Ferreira","Olivier Delaitre","Indianapolis","Centre","Hard"
"3230","19940818-M-Indianapolis-R16-Richard_Krajicek-Stefan_Edberg",1994-08-18,"Richard Krajicek","Stefan Edberg","Indianapolis","Centre","Hard"
"3231","19940813-M-Cincinnati_Masters-SF-Stefan_Edberg-Michael_Stich",1994-08-13,"Stefan Edberg","Michael Stich","Cincinnati Masters","Central","Hard"
"3232","19940813-M-Cincinnati_Masters-SF-Michael_Chang-David_Wheaton",1994-08-13,"Michael Chang","David Wheaton","Cincinnati Masters","Centre","Hard"
"3233","19940731-M-Canada_Masters-F-Jason_Stoltenberg-Andre_Agassi",1994-07-31,"Jason Stoltenberg","Andre Agassi","Canada Masters","Toronto","Hard"
"3234","19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic",1994-07-03,"Pete Sampras","Goran Ivanisevic","Wimbledon","Centre","Grass"
"3235","19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras",1994-07-02,"Todd Martin","Pete Sampras","Wimbledon","Centre","Grass"
"3236","19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker",1994-07-02,"Goran Ivanisevic","Boris Becker","Wimbledon","Court 1","Grass"
"3237","19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen",1994-06-23,"Stefan Edberg","Kenneth Carlsen","Wimbledon","Centre","Grass"
"3238","19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui",1994-06-05,"Sergi Bruguera","Alberto Berasategui","Roland Garros","Central","Clay"
"3239","19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson",1994-06-04,"Alberto Berasategui","Magnus Larsson","Roland Garros","Chatrier","Clay"
"3240","19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg",1994-05-24,"Henrik Holm","Stefan Edberg","Roland Garros","Court 1","Clay"
"3241","19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera",1994-05-17,"Stefan Edberg","Sergi Bruguera","Dusseldorf","Centre","Clay"
"3242","19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker",1994-05-15,"Pete Sampras","Boris Becker","Rome Masters","Centrale","Clay"
"3243","19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev",1994-05-08,"Yevgeny Kafelnikov","Andrei Medvedev","Hamburg Masters","Central","Clay"
"3244","19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev",1994-04-24,"Sergi Bruguera","Andrei Medvedev","Monte Carlo Masters","Centre","Clay"
"3245","19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg",1994-04-23,"Sergi Bruguera","Stefan Edberg","Monte Carlo Masters","Centre","Clay"
"3246","19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg",1994-04-22,"Thomas Muster","Stefan Edberg","Monte Carlo Masters","Centre","Clay"
"3247","19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras",1994-04-10,"Michael Chang","Pete Sampras","Tokyo Outdoor","Centre","Hard"
"3248","19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras",1994-03-13,"Andre Agassi","Pete Sampras","Miami Masters","Stadium","Hard"
"3249","19940311-M-Miami_Masters-QF-Andre_Agassi-Stefan_Edberg",1994-03-11,"Andre Agassi","Stefan Edberg","Miami Masters","Centre","Hard"
"3250","19940306-M-Indian_Wells_Masters-F-Pete_Sampras-Petr_Korda",1994-03-06,"Pete Sampras","Petr Korda","Indian Wells Masters","Centre","Hard"
"3251","19940305-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",1994-03-05,"Pete Sampras","Stefan Edberg","Indian Wells Masters","Central","Hard"
"3252","19940305-M-Indian_Wells_Masters-SF-Aaron_Krickstein-Petr_Korda",1994-03-05,"Aaron Krickstein","Petr Korda","Indian Wells Masters","Centre","Hard"
"3253","19940213-M-Milan-F-Petr_Korda-Boris_Becker",1994-02-13,"Petr Korda","Boris Becker","Milan","Centre","Carpet"
"3254","19940130-M-Australian_Open-F-Pete_Sampras-Todd_Martin",1994-01-30,"Pete Sampras","Todd Martin","Australian Open","Centre","Hard"
"3255","19940128-M-Australian_Open-SF-Pete_Sampras-Jim_Courier",1994-01-28,"Pete Sampras","Jim Courier","Australian Open","","Hard"
"3256","19940127-M-Australian_Open-SF-Todd_Martin-Stefan_Edberg",1994-01-27,"Todd Martin","Stefan Edberg","Australian Open","","Hard"
"3257","19931212-M-Grand_Slam_Cup-F-Michael_Stich-Petr_Korda",1993-12-12,"Michael Stich","Petr Korda","Grand Slam Cup","Centre","Hard"
"3258","19931121-M-Tour_Finals-F-Pete_Sampras-Michael_Stich",1993-11-21,"Pete Sampras","Michael Stich","Tour Finals","Centre","Carpet"
"3259","19931120-M-Tour_Finals-SF-Pete_Sampras-Andrei_Medvedev",1993-11-20,"Pete Sampras","Andrei Medvedev","Tour Finals","Centre","Hard"
"3260","19931120-M-Tour_Finals-SF-Michael_Stich-Goran_Ivanisevic",1993-11-20,"Michael Stich","Goran Ivanisevic","Tour Finals","Centre","Hard"
"3261","19931119-M-Tour_Finals-RR-Sergi_Bruguera-Stefan_Edberg",1993-11-19,"Sergi Bruguera","Stefan Edberg","Tour Finals","Centre","Hard"
"3262","19931118-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg",1993-11-18,"Pete Sampras","Stefan Edberg","Tour Finals","","Carpet"
"3263","19931116-M-Tour_Finals-RR-Goran_Ivanisevic-Stefan_Edberg",1993-11-16,"Goran Ivanisevic","Stefan Edberg","Tour Finals","Centre","Hard"
"3264","19931107-M-Paris_Masters-SF-Stefan_Edberg-Goran_Ivanisevic",1993-11-07,"Stefan Edberg","Goran Ivanisevic","Paris Masters","Central","Carpet"
"3265","19931107-M-Paris_Masters-F-Andrei_Medvedev-Goran_Ivanisevic",1993-11-07,"Andrei Medvedev","Goran Ivanisevic","Paris Masters","Centre","Carpet"
"3266","19931106-M-Paris_Masters-SF-Arnaud_Boetsch-Andrei_Medvedev",1993-11-06,"Arnaud Boetsch","Andrei Medvedev","Paris Masters","Centre","Hard"
"3267","19931031-M-Stockholm_Masters-F-Michael_Stich-Goran_Ivanisevic",1993-10-31,"Michael Stich","Goran Ivanisevic","Stockholm Masters","Centre","Carpet"
"3268","19931030-M-Stockholm_Masters-SF-Michael_Stich-Marc_Rosset",1993-10-30,"Michael Stich","Marc Rosset","Stockholm Masters","Centre","Hard"
"3269","19931030-M-Stockholm_Masters-SF-Malivai_Washington-Goran_Ivanisevic",1993-10-30,"Malivai Washington","Goran Ivanisevic","Stockholm Masters","Centre","Hard"
"3270","19931010-M-Sydney-F-Petr_Korda-Jaime_Yzaga",1993-10-10,"Petr Korda","Jaime Yzaga","Sydney","Centre","Hard"
"3271","19930924-M-Davis_Cup_World_Group_SF-RR-Mark_Kevin_Goellner-Stefan_Edberg",1993-09-24,"Mark Kevin Goellner","Stefan Edberg","Davis Cup World Group SF","Centre","Clay"
"3272","19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras",1993-09-12,"Cedric Pioline","Pete Sampras","US Open","Ashe","Hard"
"3273","19930911-M-US_Open-SF-Pete_Sampras-Alexander_Volkov",1993-09-11,"Pete Sampras","Alexander Volkov","US Open","Ashe","Hard"
"3274","19930909-M-US_Open-QF-Michael_Chang-Pete_Sampras",1993-09-09,"Michael Chang","Pete Sampras","US Open","","Hard"
"3275","19930904-M-US_Open-SF-Cedric_Pioline-Wally_Masur",1993-09-04,"Cedric Pioline","Wally Masur","US Open","Ashe","Hard"
"3276","19930815-M-Cincinnati_Masters-F-Stefan_Edberg-Michael_Chang",1993-08-15,"Stefan Edberg","Michael Chang","Cincinnati Masters","Center","Hard"
"3277","19930814-M-Cincinnati_Masters-SF-Stefan_Edberg-Pete_Sampras",1993-08-14,"Stefan Edberg","Pete Sampras","Cincinnati Masters","Center","Hard"
"3278","19930814-M-Cincinnati_Masters-SF-Michael_Chang-Andre_Agassi",1993-08-14,"Michael Chang","Andre Agassi","Cincinnati Masters","Center","Hard"
"3279","19930801-M-Canada_Masters-F-Todd_Martin-Mikael_Pernfors",1993-08-01,"Todd Martin","Mikael Pernfors","Canada Masters","","Hard"
"3280","19930731-M-Canada_Masters-SF-Todd_Martin-Richey_Reneberg",1993-07-31,"Todd Martin","Richey Reneberg","Canada Masters","Central","Hard"
"3281","19930731-M-Canada_Masters-SF-Petr_Korda-Mikael_Pernfors",1993-07-31,"Petr Korda","Mikael Pernfors","Canada Masters","Central","Hard"
"3282","19930704-M-Wimbledon-F-Jim_Courier-Pete_Sampras",1993-07-04,"Jim Courier","Pete Sampras","Wimbledon","Centre","Grass"
"3283","19930704-M-Wimbledon-F-Jim_Courier-Pete_Sampras",1993-07-04,"Jim Courier","Pete Sampras","Wimbledon","Centre","Grass"
"3284","19930703-M-Wimbledon-SF-Pete_Sampras-Boris_Becker",1993-07-03,"Pete Sampras","Boris Becker","Wimbledon","Centre","Grass"
"3285","19930702-M-Wimbledon-SF-Jim_Courier-Stefan_Edberg",1993-07-02,"Jim Courier","Stefan Edberg","Wimbledon","Centre","Grass"
"3286","19930701-M-Wimbledon-QF-Stefan_Edberg-Cedric_Pioline",1993-07-01,"Stefan Edberg","Cedric Pioline","Wimbledon","Court 1","Grass"
"3287","19930701-M-Wimbledon-QF-Andre_Agassi-Pete_Sampras",1993-07-01,"Andre Agassi","Pete Sampras","Wimbledon","Centre","Hard"
"3288","19930606-M-Roland_Garros-F-Jim_Courier-Sergi_Bruguera",1993-06-06,"Jim Courier","Sergi Bruguera","Roland Garros","Central","Clay"
"3289","19930605-M-Roland_Garros-SF-Sergi_Bruguera-Andrei_Medvedev",1993-06-05,"Sergi Bruguera","Andrei Medvedev","Roland Garros","Chatrier","Clay"
"3290","19930605-M-Roland_Garros-SF-Jim_Courier-Richard_Krajicek",1993-06-05,"Jim Courier","Richard Krajicek","Roland Garros","Chatrier","Clay"
"3291","19930603-M-Roland_Garros-QF-Andrei_Medvedev-Stefan_Edberg",1993-06-03,"Andrei Medvedev","Stefan Edberg","Roland Garros","Chatrier","Clay"
"3292","19930516-M-Rome_Masters-F-Jim_Courier-Goran_Ivanisevic",1993-05-16,"Jim Courier","Goran Ivanisevic","Rome Masters","Centrale","Clay"
"3293","19930509-M-Hamburg_Masters-F-Michael_Stich-Andrei_Chesnokov",1993-05-09,"Michael Stich","Andrei Chesnokov","Hamburg Masters","Centre","Clay"
"3294","19930502-M-Madrid-F-Stefan_Edberg-Sergi_Bruguera",1993-05-02,"Stefan Edberg","Sergi Bruguera","Madrid","Centre","Clay"
"3295","19930426-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Cedric_Pioline",1993-04-26,"Sergi Bruguera","Cedric Pioline","Monte Carlo Masters","Central","Clay"
"3296","19930424-M-Monte_Carlo_Masters-SF-Cedric_Pioline-Stefan_Edberg",1993-04-24,"Cedric Pioline","Stefan Edberg","Monte Carlo Masters","Central","Clay"
"3297","19930411-M-Tokyo_Outdoor-F-Brad_Gilbert-Pete_Sampras",1993-04-11,"Brad Gilbert","Pete Sampras","Tokyo Outdoor","Centre","Hard"
"3298","19930321-M-Miami_Masters-F-Pete_Sampras-Malivai_Washington",1993-03-21,"Pete Sampras","Malivai Washington","Miami Masters","Stadium","Hard"
"3299","19930307-M-Indian_Wells_Masters-F-Jim_Courier-Wayne_Ferreira",1993-03-07,"Jim Courier","Wayne Ferreira","Indian Wells Masters","Stadium 1","Hard"
"3300","19930214-M-Milan-F-Sergi_Bruguera-Boris_Becker",1993-02-14,"Sergi Bruguera","Boris Becker","Milan","Centre","Carpet"
"3301","19930131-M-Australian_Open-SF-Jim_Courier-Michael_Stich",1993-01-31,"Jim Courier","Michael Stich","Australian Open","Rod Laver Arena","Hard"
"3302","19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg",1993-01-31,"Jim Courier","Stefan Edberg","Australian Open","Centre","Hard"
"3303","19930128-M-Australian_Open-SF-Pete_Sampras-Stefan_Edberg",1993-01-28,"Pete Sampras","Stefan Edberg","Australian Open","","Hard"
"3304","19930108-M-Doha-SF-Stefan_Edberg-Boris_Becker",1993-01-08,"Stefan Edberg","Boris Becker","Doha","Centre","Hard"
"3305","19921122-M-Tour_Finals-F-Jim_Courier-Boris_Becker",1992-11-22,"Jim Courier","Boris Becker","Tour Finals","Centre","Carpet"
"3306","19921121-M-Tour_Finals-SF-Pete_Sampras-Jim_Courier",1992-11-21,"Pete Sampras","Jim Courier","Tour Finals","Centre","Hard"
"3307","19921121-M-Tour_Finals-SF-Boris_Becker-Goran_Ivanisevic",1992-11-21,"Boris Becker","Goran Ivanisevic","Tour Finals","Centre","Hard"
"3308","19921118-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg",1992-11-18,"Pete Sampras","Stefan Edberg","Tour Finals","Centre","Hard"
"3309","19921116-M-Tour_Finals-RR-Stefan_Edberg-Petr_Korda",1992-11-16,"Stefan Edberg","Petr Korda","Tour Finals","Centre","Hard"
"3310","19921116-M-Tour_Finals-RR-Stefan_Edberg-Boris_Becker",1992-11-16,"Stefan Edberg","Boris Becker","Tour Finals","Centre","Hard"
"3311","19921108-M-Paris_Masters-F-Guy_Forget-Boris_Becker",1992-11-08,"Guy Forget","Boris Becker","Paris Masters","Centre","Carpet"
"3312","19921103-M-Paris_Masters-R32-Stefan_Edberg-Andrei_Medvedev",1992-11-03,"Stefan Edberg","Andrei Medvedev","Paris Masters","Centre","Hard"
"3313","19921101-M-Stockholm_Masters-F-Guy_Forget-Goran_Ivanisevic",1992-11-01,"Guy Forget","Goran Ivanisevic","Stockholm Masters","Centre","Carpet"
"3314","19921031-M-Stockholm_Masters-SF-Stefan_Edberg-Goran_Ivanisevic",1992-10-31,"Stefan Edberg","Goran Ivanisevic","Stockholm Masters","Centre","Carpet"
"3315","19921031-M-Stockholm_Masters-SF-Guy_Forget-Pete_Sampras",1992-10-31,"Guy Forget","Pete Sampras","Stockholm Masters","Centre","Carpet"
"3316","19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg",1992-09-13,"Pete Sampras","Stefan Edberg","US Open","Ashe","Hard"
"3317","19920912-M-US_Open-SF-Michael_Chang-Stefan_Edberg",1992-09-12,"Michael Chang","Stefan Edberg","US Open","Ashe","Hard"
"3318","19920905-M-US_Open-SF-Jim_Courier-Pete_Sampras",1992-09-05,"Jim Courier","Pete Sampras","US Open","Ashe","Hard"
"3319","19920903-M-US_Open-QF-Ivan_Lendl-Stefan_Edberg",1992-09-03,"Ivan Lendl","Stefan Edberg","US Open","Centre","Hard"
"3320","19920823-M-New_Haven-SF-Ivan_Lendl-Stefan_Edberg",1992-08-23,"Ivan Lendl","Stefan Edberg","New Haven","","Hard"
"3321","19920823-M-Indianapolis-F-Jim_Courier-Pete_Sampras",1992-08-23,"Jim Courier","Pete Sampras","Indianapolis","Centre","Hard"
"3322","19920816-M-Cincinnati_Masters-F-Pete_Sampras-Ivan_Lendl",1992-08-16,"Pete Sampras","Ivan Lendl","Cincinnati Masters","Center","Hard"
"3323","19920815-M-Cincinnati_Masters-SF-Pete_Sampras-Stefan_Edberg",1992-08-15,"Pete Sampras","Stefan Edberg","Cincinnati Masters","Center","Hard"
"3324","19920815-M-Cincinnati_Masters-SF-Michael_Chang-Ivan_Lendl",1992-08-15,"Michael Chang","Ivan Lendl","Cincinnati Masters","Center","Hard"
